"id";"timestamp";"raw_value";"category";"current_diff";"max_diff"
535;"2026-03-13 14:08:28";1.02;0;0;0
536;"2026-03-13 14:08:41";1.55;0;0;0
537;"2026-03-13 14:08:56";1.7;0;0;0
538;"2026-03-13 14:09:57";59.28;2;0;0
539;"2026-03-13 14:10:24";4.02;1;0;0
540;"2026-03-13 14:10:35";1.23;0;0;0
541;"2026-03-13 14:11:03";4.57;1;0;0
542;"2026-03-13 14:11:16";1.54;0;0;0
543;"2026-03-13 14:11:30";1.53;0;0;0
544;"2026-03-13 14:11:41";1.3;0;0;0
545;"2026-03-13 14:12:04";2.89;1;0;0
546;"2026-03-13 14:12:14";1.2;0;0;0
547;"2026-03-13 14:12:33";2.21;1;0;0
548;"2026-03-13 14:12:42";1.01;0;0;0
549;"2026-03-13 14:12:54";1.33;0;0;0
550;"2026-03-13 14:13:29";7.83;1;0;0
551;"2026-03-13 14:13:47";2.17;1;0;0
552;"2026-03-13 14:13:58";1.17;0;0;0
553;"2026-03-13 14:14:10";1.33;0;0;0
554;"2026-03-13 14:14:24";1.63;0;0;0
555;"2026-03-13 14:14:43";2.33;1;0;0
556;"2026-03-13 14:15:10";4.08;1;0;0
557;"2026-03-13 14:15:23";1.42;0;0;0
558;"2026-03-13 14:15:36";1.49;0;0;0
559;"2026-03-13 14:15:52";1.87;0;0;0
560;"2026-03-13 14:16:19";4.34;1;0;0
561;"2026-03-13 14:16:41";2.75;1;0;0
562;"2026-03-13 14:16:53";1.4;0;0;0
563;"2026-03-13 14:17:29";8.41;1;0;0
564;"2026-03-13 14:18:00";5.53;1;0;0
565;"2026-03-13 14:18:26";3.94;1;0;0
566;"2026-03-13 14:18:37";1.18;0;0;0
567;"2026-03-13 14:19:18";12.96;2;0;0
568;"2026-03-13 14:19:49";5.59;1;0;0
569;"2026-03-13 14:20:27";9.59;1;0;0
570;"2026-03-13 14:20:38";1.26;0;0;0
571;"2026-03-13 14:20:51";1.46;0;0;0
572;"2026-03-13 14:21:01";1.09;0;0;0
573;"2026-03-13 14:21:18";1.95;0;0;0
574;"2026-03-13 14:21:31";1.54;0;0;0
575;"2026-03-13 14:23:01";587.16;2;0;0
576;"2026-03-13 14:23:19";2.04;1;0;0
577;"2026-03-13 14:23:28";1.0;0;0;0
578;"2026-03-13 14:23:38";1.13;0;0;0
579;"2026-03-13 14:23:51";1.4;0;0;0
580;"2026-03-13 14:24:08";2.04;1;0;0
581;"2026-03-13 14:24:25";1.93;0;0;0
582;"2026-03-13 14:24:59";7.3;1;0;0
583;"2026-03-13 14:25:09";1.08;0;0;0
584;"2026-03-13 14:25:30";2.58;1;0;0
585;"2026-03-13 14:25:44";1.62;0;0;0
586;"2026-03-13 14:25:53";1.03;0;0;0
587;"2026-03-13 14:26:03";1.1;0;0;0
588;"2026-03-13 14:26:26";3.14;1;0;0
589;"2026-03-13 14:26:38";1.27;0;0;0
590;"2026-03-13 14:26:55";1.98;0;0;0
591;"2026-03-13 14:27:07";1.35;0;0;0
592;"2026-03-13 14:27:33";3.83;1;0;0
593;"2026-03-13 14:27:44";1.2;0;0;0
594;"2026-03-13 14:27:56";1.33;0;0;0
595;"2026-03-13 14:28:20";3.37;1;0;0
596;"2026-03-13 14:28:43";3.16;1;0;0
597;"2026-03-13 14:28:53";1.07;0;0;0
598;"2026-03-13 14:29:14";2.7;1;0;0
599;"2026-03-13 14:29:27";1.57;0;0;0
600;"2026-03-13 14:29:50";3.05;1;0;0
601;"2026-03-13 14:30:00";1.08;0;0;0
602;"2026-03-13 14:30:48";22.89;2;0;0
603;"2026-03-13 14:30:58";1.09;0;0;0
604;"2026-03-13 14:31:17";2.29;1;0;0
605;"2026-03-13 14:31:30";1.41;0;0;0
606;"2026-03-13 14:31:53";3.06;1;0;0
607;"2026-03-13 14:32:52";52.13;2;0;0
608;"2026-03-13 14:33:01";1.03;0;0;0
609;"2026-03-13 14:33:14";1.4;0;0;0
610;"2026-03-13 14:33:33";2.29;1;0;0
611;"2026-03-13 14:34:15";14.59;2;0;0
612;"2026-03-13 14:34:32";1.9;0;0;0
613;"2026-03-13 14:34:41";1.0;0;0;0
614;"2026-03-13 14:35:13";6.12;1;0;0
615;"2026-03-13 14:35:45";6.02;1;0;0
616;"2026-03-13 14:36:14";5.0;1;0;0
617;"2026-03-13 14:36:30";1.76;0;0;0
618;"2026-03-13 14:36:53";3.26;1;0;0
619;"2026-03-13 14:37:32";10.74;2;0;0
620;"2026-03-13 14:37:42";1.1;0;0;0
621;"2026-03-13 14:37:56";1.53;0;0;0
622;"2026-03-13 14:38:23";4.17;1;0;0
623;"2026-03-13 14:38:41";2.13;1;0;0
624;"2026-03-13 14:39:09";4.61;1;0;0
625;"2026-03-13 14:40:00";27.33;2;0;0
626;"2026-03-13 14:40:13";1.56;0;0;0
627;"2026-03-13 14:40:57";15.66;2;0;0
628;"2026-03-13 14:41:26";5.13;1;0;0
629;"2026-03-13 14:41:47";2.68;1;0;0
630;"2026-03-13 14:41:59";1.34;0;0;0
631;"2026-03-13 14:42:33";6.8;1;0;0
632;"2026-03-13 14:43:02";5.08;1;0;0
633;"2026-03-13 14:43:12";1.0;0;0;0
634;"2026-03-13 14:43:25";1.49;0;0;0
635;"2026-03-13 14:43:39";1.6;0;0;0
636;"2026-03-13 14:43:59";2.54;1;0;0
637;"2026-03-13 14:44:16";1.93;0;0;0
638;"2026-03-13 14:44:28";1.31;0;0;0
639;"2026-03-13 14:44:51";3.21;1;0;0
640;"2026-03-13 14:45:03";1.28;0;0;0
641;"2026-03-13 14:45:14";1.27;0;0;0
642;"2026-03-13 14:45:53";10.2;2;0;0
643;"2026-03-13 14:46:40";21.45;2;0;0
644;"2026-03-13 14:46:59";2.25;1;0;0
645;"2026-03-13 14:47:15";1.77;0;0;0
646;"2026-03-13 14:47:24";1.03;0;0;0
647;"2026-03-13 14:47:33";1.06;0;0;0
648;"2026-03-13 14:48:04";5.45;1;0;0
649;"2026-03-13 14:48:22";2.11;1;0;0
650;"2026-03-13 14:48:32";1.12;0;0;0
651;"2026-03-13 14:48:45";1.43;0;0;0
652;"2026-03-13 14:48:56";1.31;0;0;0
653;"2026-03-13 14:49:30";6.97;1;0;0
654;"2026-03-13 14:49:40";1.09;0;0;0
655;"2026-03-13 14:50:16";8.49;1;0;0
656;"2026-03-13 14:50:54";9.41;1;0;0
657;"2026-03-13 14:51:12";2.14;1;0;0
658;"2026-03-13 14:51:26";1.55;0;0;0
659;"2026-03-13 14:51:44";2.17;1;0;0
660;"2026-03-13 14:51:57";1.43;0;0;0
661;"2026-03-13 14:52:44";20.38;2;0;0
662;"2026-03-13 14:53:06";2.93;1;0;0
663;"2026-03-13 14:53:23";1.85;0;0;0
664;"2026-03-13 14:54:01";10.53;2;0;0
665;"2026-03-13 14:54:21";2.41;1;0;0
666;"2026-03-13 14:54:39";2.16;1;0;0
667;"2026-03-13 14:54:50";1.15;0;0;0
668;"2026-03-13 14:55:06";1.86;0;0;0
669;"2026-03-13 14:55:39";6.77;1;0;0
670;"2026-03-13 14:55:49";1.02;0;0;0
671;"2026-03-13 14:55:58";1.0;0;0;0
672;"2026-03-13 14:56:09";1.27;0;0;0
673;"2026-03-13 14:56:49";11.79;2;0;0
674;"2026-03-13 14:56:59";1.1;0;0;0
675;"2026-03-13 14:57:30";5.55;1;0;0
676;"2026-03-13 14:57:39";1.01;0;0;0
677;"2026-03-13 14:57:49";1.09;0;0;0
678;"2026-03-13 14:58:03";1.67;0;0;0
679;"2026-03-13 14:58:35";5.86;1;0;0
680;"2026-03-13 14:58:46";1.21;0;0;0
681;"2026-03-13 14:59:26";12.27;2;0;0
682;"2026-03-13 14:59:56";5.01;1;0;0
683;"2026-03-13 15:00:05";1.0;0;0;0
684;"2026-03-13 15:00:17";1.4;0;0;0
685;"2026-03-13 15:00:31";1.56;0;0;0
686;"2026-03-13 15:01:31";57.02;2;0;0
687;"2026-03-13 15:02:26";36.42;2;0;0
688;"2026-03-13 15:02:47";2.82;1;0;0
689;"2026-03-13 15:02:57";1.01;0;0;0
690;"2026-03-13 15:03:09";1.39;0;0;0
691;"2026-03-13 15:03:18";1.0;0;0;0
692;"2026-03-13 15:03:27";1.0;0;0;0
693;"2026-03-13 15:03:38";1.25;0;0;0
694;"2026-03-13 15:04:04";3.86;1;0;0
695;"2026-03-13 15:04:59";37.23;2;0;0
696;"2026-03-13 15:05:17";2.03;1;0;0
697;"2026-03-13 15:05:41";3.55;1;0;0
698;"2026-03-13 15:06:26";17.93;2;0;0
699;"2026-03-13 15:06:38";1.36;0;0;0
700;"2026-03-13 15:06:54";1.77;0;0;0
701;"2026-03-13 15:07:06";1.37;0;0;0
702;"2026-03-13 15:07:36";5.18;1;0;0
703;"2026-03-13 15:07:55";2.23;1;0;0
704;"2026-03-13 15:08:35";11.87;2;0;0
705;"2026-03-13 15:09:39";76.55;2;0;0
706;"2026-03-13 15:09:51";1.33;0;0;0
707;"2026-03-13 15:10:33";14.02;2;0;0
708;"2026-03-13 15:10:43";1.14;0;0;0
709;"2026-03-13 15:11:25";14.16;2;0;0
710;"2026-03-13 15:11:38";1.45;0;0;0
711;"2026-03-13 15:11:52";1.57;0;0;0
712;"2026-03-13 15:12:33";13.77;2;0;0
713;"2026-03-13 15:12:45";1.29;0;0;0
714;"2026-03-13 15:12:54";1.0;0;0;0
715;"2026-03-13 15:13:10";1.81;0;0;0
716;"2026-03-13 15:14:05";40.01;2;0;0
717;"2026-03-13 15:14:23";2.01;1;0;0
718;"2026-03-13 15:14:50";4.35;1;0;0
719;"2026-03-13 15:15:20";4.91;1;0;0
720;"2026-03-13 15:15:33";1.58;0;0;0
721;"2026-03-13 15:15:47";1.51;0;0;0
722;"2026-03-13 15:15:56";1.0;0;0;0
723;"2026-03-13 15:16:41";17.79;2;0;0
724;"2026-03-13 15:16:57";1.87;0;0;0
725;"2026-03-13 15:17:11";1.5;0;0;0
726;"2026-03-13 15:17:42";6.11;1;0;0
727;"2026-03-13 15:18:17";7.55;1;0;0
728;"2026-03-13 15:18:56";10.05;2;0;0
729;"2026-03-13 15:19:09";1.49;0;0;0
730;"2026-03-13 15:19:20";1.24;0;0;0
731;"2026-03-13 15:19:56";8.08;1;0;0
732;"2026-03-13 15:20:23";4.19;1;0;0
733;"2026-03-13 15:20:34";1.28;0;0;0
734;"2026-03-13 15:20:44";1.1;0;0;0
735;"2026-03-13 15:20:59";1.72;0;0;0
736;"2026-03-13 15:21:39";10.83;2;0;0
737;"2026-03-13 15:22:13";7.09;1;0;0
738;"2026-03-13 15:22:22";1.08;0;0;0
739;"2026-03-13 15:22:42";2.38;1;0;0
740;"2026-03-13 15:22:53";1.23;0;0;0
741;"2026-03-13 15:23:34";12.79;2;0;0
742;"2026-03-13 15:23:46";1.45;0;0;0
743;"2026-03-13 15:24:09";2.91;1;0;0
744;"2026-03-13 15:24:22";1.56;0;0;0
745;"2026-03-13 15:24:40";2.03;1;0;0
746;"2026-03-13 15:25:12";6.15;1;0;0
747;"2026-03-13 15:25:50";9.53;1;0;0
748;"2026-03-13 15:26:29";11.02;2;0;0
749;"2026-03-13 15:26:38";1.0;0;0;0
750;"2026-03-13 15:27:03";3.49;1;0;0
751;"2026-03-13 15:27:23";2.62;1;0;0
752;"2026-03-13 15:27:33";1.0;0;0;0
753;"2026-03-13 15:27:52";2.37;1;0;0
754;"2026-03-13 15:28:08";1.84;0;0;0
755;"2026-03-13 15:28:17";1.0;0;0;0
756;"2026-03-13 15:28:38";2.57;1;0;0
757;"2026-03-13 15:28:53";1.74;0;0;0
758;"2026-03-13 15:29:22";4.92;1;0;0
759;"2026-03-13 15:29:39";1.95;0;0;0
760;"2026-03-13 15:29:51";1.27;0;0;0
761;"2026-03-13 15:30:18";4.45;1;0;0
762;"2026-03-13 15:30:42";3.21;1;0;0
763;"2026-03-13 15:31:09";4.35;1;0;0
764;"2026-03-13 15:31:25";1.8;0;0;0
765;"2026-03-13 15:31:37";1.33;0;0;0
766;"2026-03-13 15:31:55";2.1;1;0;0
767;"2026-03-13 15:32:06";1.27;0;0;0
768;"2026-03-13 15:32:22";1.84;0;0;0
769;"2026-03-13 15:32:34";1.24;0;0;0
770;"2026-03-13 15:33:19";18.45;2;0;0
771;"2026-03-13 15:33:31";1.27;0;0;0
772;"2026-03-13 15:34:04";6.88;1;0;0
773;"2026-03-13 15:34:23";2.29;1;0;0
774;"2026-03-13 15:35:10";20.28;2;0;0
775;"2026-03-13 15:35:25";1.71;0;0;0
776;"2026-03-13 15:35:42";1.95;0;0;0
777;"2026-03-13 15:36:13";5.47;1;0;0
778;"2026-03-13 15:36:22";1.02;0;0;0
779;"2026-03-13 15:36:48";4.03;1;0;0
780;"2026-03-13 15:36:58";1.04;0;0;0
781;"2026-03-13 15:37:07";1.0;0;0;0
782;"2026-03-13 15:37:19";1.35;0;0;0
783;"2026-03-13 15:37:29";1.06;0;0;0
784;"2026-03-13 15:38:13";16.73;2;0;0
785;"2026-03-13 15:38:25";1.39;0;0;0
786;"2026-03-13 15:38:57";6.39;1;0;0
787;"2026-03-13 15:39:07";1.0;0;0;0
788;"2026-03-13 15:39:29";3.01;1;0;0
789;"2026-03-13 15:40:02";6.47;1;0;0
790;"2026-03-13 15:40:20";2.02;1;0;0
791;"2026-03-13 15:40:48";4.52;1;0;0
792;"2026-03-13 15:41:06";2.1;1;0;0
793;"2026-03-13 15:41:23";1.95;0;0;0
794;"2026-03-13 15:41:42";2.44;1;0;0
795;"2026-03-13 15:42:00";2.12;1;0;0
796;"2026-03-13 15:42:34";6.81;1;0;0
797;"2026-03-13 15:42:44";1.19;0;0;0
798;"2026-03-13 15:43:01";1.86;0;0;0
799;"2026-03-13 15:43:20";2.37;1;0;0
800;"2026-03-13 15:43:41";2.6;1;0;0
801;"2026-03-13 15:43:50";1.0;0;0;0
802;"2026-03-13 15:44:00";1.11;0;0;0
803;"2026-03-13 15:44:13";1.47;0;0;0
804;"2026-03-13 15:44:35";2.85;1;0;0
805;"2026-03-13 15:45:00";3.72;1;0;0
806;"2026-03-13 15:45:14";1.54;0;0;0
807;"2026-03-13 15:45:36";2.97;1;0;0
808;"2026-03-13 15:45:52";1.8;0;0;0
809;"2026-03-13 15:46:03";1.26;0;0;0
810;"2026-03-13 15:46:16";1.45;0;0;0
811;"2026-03-13 15:46:40";3.27;1;0;0
812;"2026-03-13 15:46:51";1.21;0;0;0
813;"2026-03-13 15:47:06";1.74;0;0;0
814;"2026-03-13 15:47:31";3.57;1;0;0
815;"2026-03-13 15:47:41";1.09;0;0;0
816;"2026-03-13 15:48:04";3.16;1;0;0
817;"2026-03-13 15:48:15";1.18;0;0;0
818;"2026-03-13 15:48:28";1.46;0;0;0
819;"2026-03-13 15:48:42";1.68;0;0;0
820;"2026-03-13 15:48:52";1.13;0;0;0
821;"2026-03-13 15:49:02";1.09;0;0;0
822;"2026-03-13 15:49:16";1.59;0;0;0
823;"2026-03-13 15:49:37";2.59;1;0;0
824;"2026-03-13 15:49:51";1.56;0;0;0
825;"2026-03-13 15:50:12";2.74;1;0;0
826;"2026-03-13 15:50:22";1.09;0;0;0
827;"2026-03-13 15:50:31";1.06;0;0;0
828;"2026-03-13 15:50:45";1.57;0;0;0
829;"2026-03-13 15:51:05";2.56;1;0;0
830;"2026-03-13 15:51:16";1.11;0;0;0
831;"2026-03-13 15:51:32";1.9;0;0;0
832;"2026-03-13 15:51:45";1.48;0;0;0
833;"2026-03-13 15:51:55";1.09;0;0;0
834;"2026-03-13 15:52:04";1.0;0;0;0
835;"2026-03-13 15:52:14";1.13;0;0;0
836;"2026-03-13 15:52:25";1.24;0;0;0
837;"2026-03-13 15:52:46";2.59;1;0;0
838;"2026-03-13 15:53:09";3.17;1;0;0
839;"2026-03-13 15:53:37";4.51;1;0;0
840;"2026-03-13 15:54:13";7.93;1;0;0
841;"2026-03-13 15:54:24";1.31;0;0;0
842;"2026-03-13 15:54:36";1.24;0;0;0
843;"2026-03-13 15:54:54";2.12;1;0;0
844;"2026-03-13 15:55:03";1.06;0;0;0
845;"2026-03-13 15:55:26";3.07;1;0;0
846;"2026-03-13 15:55:36";1.05;0;0;0
847;"2026-03-13 15:56:30";34.83;2;0;0
848;"2026-03-13 15:56:47";2.02;1;0;0
849;"2026-03-13 15:57:04";1.9;0;0;0
850;"2026-03-13 15:57:20";1.89;0;0;0
851;"2026-03-13 15:57:36";1.79;0;0;0
852;"2026-03-13 15:57:52";1.86;0;0;0
853;"2026-03-13 15:58:06";1.6;0;0;0
854;"2026-03-13 15:58:43";8.6;1;0;0
855;"2026-03-13 15:59:12";5.13;1;0;0
856;"2026-03-13 15:59:25";1.4;0;0;0
857;"2026-03-13 16:00:13";22.12;2;0;0
858;"2026-03-13 16:00:40";4.16;1;0;0
859;"2026-03-13 16:00:50";1.17;0;0;0
860;"2026-03-13 16:01:01";1.23;0;0;0
861;"2026-03-13 16:01:26";3.55;1;0;0
862;"2026-03-13 16:01:35";1.03;0;0;0
863;"2026-03-13 16:01:57";2.83;1;0;0
864;"2026-03-13 16:02:10";1.47;0;0;0
865;"2026-03-13 16:02:22";1.4;0;0;0
866;"2026-03-13 16:02:46";3.3;1;0;0
867;"2026-03-13 16:03:00";1.6;0;0;0
868;"2026-03-13 16:03:45";17.14;2;0;0
869;"2026-03-13 16:04:04";2.33;1;0;0
870;"2026-03-13 16:04:13";1.0;0;0;0
871;"2026-03-13 16:04:22";1.0;0;0;0
872;"2026-03-13 16:04:36";1.57;0;0;0
873;"2026-03-13 16:05:08";6.26;1;0;0
874;"2026-03-13 16:05:27";2.19;1;0;0
875;"2026-03-13 16:05:58";6.0;1;0;0
876;"2026-03-13 16:06:08";1.03;0;0;0
877;"2026-03-13 16:06:25";1.96;0;0;0
878;"2026-03-13 16:07:04";10.81;2;0;0
879;"2026-03-13 16:07:19";1.67;0;0;0
880;"2026-03-13 16:07:59";13.03;2;0;0
881;"2026-03-13 16:08:22";3.04;1;0;0
882;"2026-03-13 16:09:08";18.15;2;0;0
883;"2026-03-13 16:09:26";2.14;1;0;0
884;"2026-03-13 16:10:24";46.86;2;0;0
885;"2026-03-13 16:10:52";4.5;1;0;0
886;"2026-03-13 16:11:09";1.96;0;0;0
887;"2026-03-13 16:11:32";3.08;1;0;0
888;"2026-03-13 16:11:44";1.4;0;0;0
889;"2026-03-13 16:11:58";1.59;0;0;0
890;"2026-03-13 16:12:07";1.0;0;0;0
891;"2026-03-13 16:12:28";2.62;1;0;0
892;"2026-03-13 16:13:12";16.31;2;0;0
893;"2026-03-13 16:13:41";4.97;1;0;0
894;"2026-03-13 16:13:58";1.88;0;0;0
895;"2026-03-13 16:14:15";1.98;0;0;0
896;"2026-03-13 16:14:33";2.23;1;0;0
897;"2026-03-13 16:14:46";1.44;0;0;0
898;"2026-03-13 16:14:58";1.36;0;0;0
899;"2026-03-13 16:15:07";1.01;0;0;0
900;"2026-03-13 16:15:23";1.8;0;0;0
901;"2026-03-13 16:15:48";3.54;1;0;0
902;"2026-03-13 16:16:24";8.38;1;0;0
903;"2026-03-13 16:16:48";3.32;1;0;0
904;"2026-03-13 16:16:58";1.15;0;0;0
905;"2026-03-13 16:17:12";1.6;0;0;0
906;"2026-03-13 16:17:31";2.26;1;0;0
907;"2026-03-13 16:17:53";2.91;1;0;0
908;"2026-03-13 16:18:07";1.59;0;0;0
909;"2026-03-13 16:18:20";1.45;0;0;0
910;"2026-03-13 16:18:46";3.88;1;0;0
911;"2026-03-13 16:19:12";3.76;1;0;0
912;"2026-03-13 16:19:25";1.55;0;0;0
913;"2026-03-13 16:19:49";3.22;1;0;0
914;"2026-03-13 16:20:03";1.57;0;0;0
915;"2026-03-13 16:21:07";77.18;2;0;0
916;"2026-03-13 16:22:22";182.0;2;0;0
917;"2026-03-13 16:23:06";16.63;2;0;0
918;"2026-03-13 16:23:21";1.69;0;0;0
919;"2026-03-13 16:23:44";3.27;1;0;0
920;"2026-03-13 16:24:15";5.41;1;0;0
921;"2026-03-13 16:24:24";1.0;0;0;0
922;"2026-03-13 16:24:42";2.13;1;0;0
923;"2026-03-13 16:24:56";1.59;0;0;0
924;"2026-03-13 16:25:09";1.48;0;0;0
925;"2026-03-13 16:25:41";6.12;1;0;0
926;"2026-03-13 16:26:13";6.1;1;0;0
927;"2026-03-13 16:26:33";2.52;1;0;0
928;"2026-03-13 16:26:47";1.52;0;0;0
929;"2026-03-13 16:26:57";1.17;0;0;0
930;"2026-03-13 16:27:15";2.09;1;0;0
931;"2026-03-13 16:27:26";1.18;0;0;0
932;"2026-03-13 16:28:04";10.03;2;0;0
933;"2026-03-13 16:28:17";1.4;0;0;0
934;"2026-03-13 16:28:29";1.45;0;0;0
935;"2026-03-13 16:28:46";1.85;0;0;0
936;"2026-03-13 16:29:33";20.43;2;0;0
937;"2026-03-13 16:29:54";2.84;1;0;0
938;"2026-03-13 16:30:31";8.8;1;0;0
939;"2026-03-13 16:30:48";1.92;0;0;0
940;"2026-03-13 16:32:09";294.94;2;0;0
941;"2026-03-13 16:32:19";1.05;0;0;0
942;"2026-03-13 16:32:28";1.0;0;0;0
943;"2026-03-13 16:32:48";2.57;1;0;0
944;"2026-03-13 16:33:07";2.25;1;0;0
945;"2026-03-13 16:33:31";3.26;1;0;0
946;"2026-03-13 16:34:11";12.1;2;0;0
947;"2026-03-13 16:34:23";1.29;0;0;0
948;"2026-03-13 16:34:59";8.56;1;0;0
949;"2026-03-13 16:35:44";18.0;2;0;0
950;"2026-03-13 16:35:54";1.12;0;0;0
951;"2026-03-13 16:36:06";1.23;0;0;0
952;"2026-03-13 16:36:42";8.46;1;0;0
953;"2026-03-13 16:37:16";7.29;1;0;0
954;"2026-03-13 16:38:18";63.84;2;0;0
955;"2026-03-13 16:38:31";1.47;0;0;0
956;"2026-03-13 16:38:45";1.53;0;0;0
957;"2026-03-13 16:38:57";1.41;0;0;0
958;"2026-03-13 16:39:06";1.0;0;0;0
959;"2026-03-13 16:39:16";1.06;0;0;0
960;"2026-03-13 16:39:31";1.79;0;0;0
961;"2026-03-13 16:39:54";3.03;1;0;0
962;"2026-03-13 16:40:03";1.0;0;0;0
963;"2026-03-13 16:40:15";1.24;0;0;0
964;"2026-03-13 16:40:41";3.94;1;0;0
965;"2026-03-13 16:40:51";1.12;0;0;0
966;"2026-03-13 16:41:00";1.01;0;0;0
967;"2026-03-13 16:41:32";6.4;1;0;0
968;"2026-03-13 16:42:00";4.4;1;0;0
969;"2026-03-13 16:42:40";11.52;2;0;0
970;"2026-03-13 16:43:02";2.88;1;0;0
971;"2026-03-13 16:43:15";1.49;0;0;0
972;"2026-03-13 16:43:35";2.5;1;0;0
973;"2026-03-13 16:43:57";2.83;1;0;0
974;"2026-03-13 16:44:14";1.9;0;0;0
975;"2026-03-13 16:44:29";1.71;0;0;0
976;"2026-03-13 16:44:46";2.03;1;0;0
977;"2026-03-13 16:44:56";1.12;0;0;0
978;"2026-03-13 16:45:07";1.18;0;0;0
979;"2026-03-13 16:45:39";6.37;1;0;0
980;"2026-03-13 16:46:21";13.27;2;0;0
981;"2026-03-13 16:46:36";1.78;0;0;0
982;"2026-03-13 16:47:04";4.36;1;0;0
983;"2026-03-13 16:47:13";1.03;0;0;0
984;"2026-03-13 16:47:52";10.67;2;0;0
985;"2026-03-13 16:48:24";6.14;1;0;0
986;"2026-03-13 16:48:39";1.7;0;0;0
987;"2026-03-13 16:49:14";7.62;1;0;0
988;"2026-03-13 16:49:24";1.13;0;0;0
989;"2026-03-13 16:49:38";1.61;0;0;0
990;"2026-03-13 16:49:51";1.36;0;0;0
991;"2026-03-13 16:50:07";1.82;0;0;0
992;"2026-03-13 16:50:26";2.44;1;0;0
993;"2026-03-13 16:51:25";49.3;2;0;0
994;"2026-03-13 16:51:36";1.23;0;0;0
995;"2026-03-13 16:52:13";8.89;1;0;0
996;"2026-03-13 16:52:25";1.3;0;0;0
997;"2026-03-13 16:53:02";9.23;1;0;0
998;"2026-03-13 16:53:11";1.0;0;0;0
999;"2026-03-13 16:53:22";1.26;0;0;0
1000;"2026-03-13 16:53:42";2.49;1;0;0
1001;"2026-03-13 16:54:06";3.33;1;0;0
1002;"2026-03-13 16:54:17";1.17;0;0;0
1003;"2026-03-13 16:54:26";1.0;0;0;0
1004;"2026-03-13 16:54:37";1.2;0;0;0
1005;"2026-03-13 16:54:48";1.24;0;0;0
1006;"2026-03-13 16:55:01";1.52;0;0;0
1007;"2026-03-13 16:55:11";1.11;0;0;0
1008;"2026-03-13 16:55:31";2.4;1;0;0
1009;"2026-03-13 16:55:42";1.27;0;0;0
1010;"2026-03-13 16:56:09";4.24;1;0;0
1011;"2026-03-13 16:56:40";5.28;1;0;0
1012;"2026-03-13 16:57:29";25.98;2;0;0
1013;"2026-03-13 16:57:51";2.81;1;0;0
1014;"2026-03-13 16:58:43";30.3;2;0;0
1015;"2026-03-13 16:59:03";2.31;1;0;0
1016;"2026-03-13 17:00:02";50.81;2;0;0
1017;"2026-03-13 17:00:13";1.24;0;0;0
1018;"2026-03-13 17:00:29";1.86;0;0;0
1019;"2026-03-13 17:00:40";1.18;0;0;0
1020;"2026-03-13 17:00:51";1.34;0;0;0
1021;"2026-03-13 17:01:30";10.61;2;0;0
1022;"2026-03-13 17:01:43";1.43;0;0;0
1023;"2026-03-13 17:01:57";1.62;0;0;0
1024;"2026-03-13 17:02:15";1.97;0;0;0
1025;"2026-03-13 17:02:27";1.35;0;0;0
1026;"2026-03-13 17:02:36";1.04;0;0;0
1027;"2026-03-13 17:02:45";1.0;0;0;0
1028;"2026-03-13 17:03:06";2.55;1;0;0
1029;"2026-03-13 17:03:18";1.42;0;0;0
1030;"2026-03-13 17:03:50";6.06;1;0;0
1031;"2026-03-13 17:04:01";1.2;0;0;0
1032;"2026-03-13 17:04:21";2.65;1;0;0
1033;"2026-03-13 17:04:33";1.35;0;0;0
1034;"2026-03-13 17:04:51";2.06;1;0;0
1035;"2026-03-13 17:05:04";1.49;0;0;0
1036;"2026-03-13 17:05:15";1.19;0;0;0
1037;"2026-03-13 17:05:29";1.63;0;0;0
1038;"2026-03-13 17:05:44";1.62;0;0;0
1039;"2026-03-13 17:05:54";1.19;0;0;0
1040;"2026-03-13 17:06:14";2.35;1;0;0
1041;"2026-03-13 17:06:35";2.77;1;0;0
1042;"2026-03-13 17:06:59";3.23;1;0;0
1043;"2026-03-13 17:07:17";2.17;1;0;0
1044;"2026-03-13 17:07:39";2.89;1;0;0
1045;"2026-03-13 17:07:51";1.28;0;0;0
1046;"2026-03-13 17:08:32";14.1;2;0;0
1047;"2026-03-13 17:08:53";2.55;1;0;0
1048;"2026-03-13 17:09:08";1.75;0;0;0
1049;"2026-03-13 17:09:19";1.16;0;0;0
1050;"2026-03-13 17:09:28";1.02;0;0;0
1051;"2026-03-13 17:09:38";1.08;0;0;0
1052;"2026-03-13 17:10:14";8.56;1;0;0
1053;"2026-03-13 17:10:52";9.93;1;0;0
1054;"2026-03-13 17:11:04";1.28;0;0;0
1055;"2026-03-13 17:11:14";1.17;0;0;0
1056;"2026-03-13 17:11:25";1.24;0;0;0
1057;"2026-03-13 17:11:46";2.55;1;0;0
1058;"2026-03-13 17:11:55";1.0;0;0;0
1059;"2026-03-13 17:12:04";1.0;0;0;0
1060;"2026-03-13 17:12:25";2.66;1;0;0
1061;"2026-03-13 17:12:37";1.36;0;0;0
1062;"2026-03-13 17:12:55";2.04;1;0;0
1063;"2026-03-13 17:13:25";5.52;1;0;0
1064;"2026-03-13 17:13:48";2.99;1;0;0
1065;"2026-03-13 17:14:07";2.23;1;0;0
1066;"2026-03-13 17:14:28";2.72;1;0;0
1067;"2026-03-13 17:14:40";1.38;0;0;0
1068;"2026-03-13 17:14:50";1.05;0;0;0
